,time,point,value
10211,09:00,POINT (-339.546897736237 1796.0387829811268),62
10212,21:00,POINT (120.7438900575549 4044.859517641698),62
10213,01:00,POINT (-1578.0077782280796 4740.0889829815005),62
10214,23:00,POINT (-92.60471318609663 5320.25623098304),62
10215,21:00,POINT (-3293.686734912336 6611.326879209524),62
10216,18:00,POINT (-2060.173078226845 2741.7778823512554),62
10217,15:00,POINT (-2709.5276673102453 6718.308320583703),62
10218,17:00,POINT (2015.3436745883612 4870.663786883867),62
10219,21:00,POINT (-1601.8745377759506 4738.945967988204),62
10220,22:00,POINT (-1608.766411449925 3886.4924784954583),62
10221,05:00,POINT (1357.7433423875268 3265.1288681545407),62
10222,23:00,POINT (-4252.8301145641735 5265.662887136043),62
10223,11:00,POINT (-1019.3394581327045 5779.329602608217),62
10224,14:00,POINT (-1472.3331197342177 4480.125710160363),62
10225,20:00,POINT (-3612.205005539718 5719.0686926678245),62
10226,12:00,POINT (-3786.6772847646725 6373.644109344326),62
10227,12:00,POINT (-4605.514637748675 4638.831136460961),62
10228,11:00,POINT (-699.8900233599659 4953.876104643513),62
10229,19:00,POINT (2215.392449903611 4769.681157920286),62
10230,11:00,POINT (-706.2761037831118 5044.8830637089995),62
10231,12:00,POINT (-3226.43908502088 6145.201272081149),62
10232,19:00,POINT (-3814.5668194489326 7170.80049873698),62
10233,00:00,POINT (-4195.94017028859 4882.223905810497),62
10234,14:00,POINT (-3226.43908502088 6145.201272081149),62
10235,09:00,POINT (-1394.3071753114707 4470.507897856502),62
10236,08:00,POINT (452.1001385838099 4332.363132641688),62
10237,10:00,POINT (-2002.589191430016 4172.585357697067),62
10238,14:00,POINT (-989.9836591517037 4767.738732749396),62
10239,10:00,POINT (-633.4680984965175 5351.997159696897),62
10240,15:00,POINT (-1020.9014418824669 3720.5057617950456),62
10241,07:00,POINT (1412.644760167943 3414.0178787864565),62
10242,09:00,POINT (-4605.514637748675 4638.831136460961),62
10243,21:00,POINT (-1962.9652693200424 4548.857435188247),62
10244,12:00,POINT (276.93388958512855 1725.7239236242585),62
10245,07:00,POINT (-1590.3908790256119 1882.6417834648523),62
10246,09:00,POINT (-1020.9014418824669 3720.5057617950456),62
10247,16:00,POINT (-1511.3957806621627 3824.474629071276),62
10248,12:00,POINT (-1916.769014948041 4538.511548617083),62
10249,23:00,POINT (-2364.2709548364005 4911.939648385907),62
10250,11:00,POINT (-3310.6889234984483 7165.582556070019),62
10251,11:00,POINT (-2328.6418085440787 2989.002553834056),62
10252,08:00,POINT (-3219.977258474419 6145.575869002828),62
10253,00:00,POINT (-1406.7676836208832 2518.944736137566),62
10254,12:00,POINT (-3209.24367109056 6542.9619996238225),62
10255,02:00,POINT (-3661.7175644164367 5647.7803038575175),62
10256,23:00,POINT (-2373.464334269478 2438.527917877558),62
10257,09:00,POINT (-3807.431489816998 5935.374605276695),62
10258,21:00,POINT (-3275.5413869405384 7307.0747295437295),62
10259,12:00,POINT (-1916.241433391369 4547.62526295998),62
10260,14:00,POINT (843.8462949747056 2169.7836899946674),62
10261,18:00,POINT (-4505.273766616215 7502.373779832186),62
10262,10:00,POINT (2137.371309216862 4825.208299083863),62
10263,18:00,POINT (-1549.185600630916 2808.9486092084253),62
10264,09:00,POINT (1123.8877850301797 4391.590023029645),62
10265,16:00,POINT (-2236.5028396421735 5192.941059504657),62
10266,14:00,POINT (-3314.207857287362 6150.884460654228),62
10267,21:00,POINT (489.19366279893705 2274.4476149298566),62
10268,11:00,POINT (-4162.3963644024125 5381.004949588862),61
10269,09:00,POINT (-1094.3473960861036 4903.664078261315),61
10270,09:00,POINT (-647.3969621312621 5352.55991467202),61
10271,11:00,POINT (-1267.8405721556787 5238.819929991719),61
10272,13:00,POINT (-7.349494439991838 3590.5911336604477),61
10273,10:00,POINT (746.0658366878414 1387.7991789818198),61
10274,22:00,POINT (-3327.5096498895246 7637.441387708559),61
10275,22:00,POINT (-4573.459436358925 7347.185981322279),61
10276,23:00,POINT (1011.6371106179822 4572.68963025417),61
10277,22:00,POINT (-1549.185600630916 2808.9486092084253),61
10278,19:00,POINT (-1280.5301878084938 3537.04015791116),61
10279,07:00,POINT (-220.903527022639 5249.64901309842),61
10280,10:00,POINT (722.0457328441847 1992.5394973926823),61
10281,07:00,POINT (-3776.001523423852 7147.410788344418),61
10282,16:00,POINT (1634.6997407279878 4218.000804286308),61
10283,09:00,POINT (33.6672240334118 1254.5552718204597),61
10284,00:00,POINT (-1731.4367799555325 6091.444606814137),61
10285,08:00,POINT (-1409.2686404033814 4294.471600902964),61
10286,11:00,POINT (-346.3703247450326 3681.5153059682584),61
10287,09:00,POINT (-1267.8405721556787 5238.819929991719),61
10288,22:00,POINT (-4600.671636552691 7599.163509369166),61
10289,15:00,POINT (-1664.7546282477358 1636.496197291979),61
10290,16:00,POINT (916.6689993834505 2093.787218831092),61
10291,10:00,POINT (586.0374233700562 3634.0299995813007),61
10292,11:00,POINT (2031.711586087642 4144.26661051721),61
10293,08:00,POINT (-2238.3322777276244 5263.310947487116),61
10294,10:00,POINT (-1761.080407146574 4254.025909983129),61
10295,20:00,POINT (-4313.3996057027 7621.616990910409),61
10296,11:00,POINT (-289.7162579466306 5139.58130861615),61
10297,10:00,POINT (-4011.9094534097976 6936.734607713942),61
10298,09:00,POINT (999.0040329266957 4454.925560556027),61
10299,16:00,POINT (-3834.2307111006967 5493.708063594356),61
10300,01:00,POINT (1273.1741133539615 1176.0682488484108),61
10301,12:00,POINT (-643.0892646795231 5922.7437081704475),61
10302,18:00,POINT (-2343.3790704532676 5016.320865395965),61
10303,21:00,POINT (-4178.755445778288 5234.961352662549),61
10304,07:00,POINT (358.35270133922876 5055.26014712158),61
10305,10:00,POINT (-660.7545424999677 5931.544427581432),61
10306,15:00,POINT (864.3272328299572 4400.678607732128),61
10307,23:00,POINT (580.5195669633262 3735.05475997133),61
10308,15:00,POINT (-3321.0973637636125 6197.96609513331),61
10309,19:00,POINT (-1688.9308718320397 3876.9112145244426),61
10310,22:00,POINT (-179.65235022565383 5343.118902409721),61
10311,09:00,POINT (-1094.21346581806 4463.625531280675),61
10312,08:00,POINT (-3299.3334371651517 6198.751974891041),61
10313,22:00,POINT (-3330.12743036265 7382.550402380843),61
10314,06:00,POINT (-1926.7069969067843 797.610023697387),61
10315,22:00,POINT (-4468.76529093504 4842.357854474624),61
10316,08:00,POINT (-1354.7760018008055 1603.9169920437566),61
10317,23:00,POINT (-3796.1198513891923 6367.922072582076),61
10318,00:00,POINT (-1203.725149070991 3310.658116727257),61
10319,04:00,POINT (-1162.9191902913742 4489.935192244259),61
10320,19:00,POINT (-2618.4758035519317 6616.094271288946),61
10321,11:00,POINT (-3979.8564862521007 6613.985331944618),61
10322,13:00,POINT (-3706.750484206625 6542.759705091621),61
10323,20:00,POINT (1256.3141156257354 1566.7972243994398),61
10324,10:00,POINT (-2158.7980972459454 5257.105863607733),61
10325,08:00,POINT (-3827.2457522625414 5494.96128560201),61
10326,01:00,POINT (-1622.926008783079 4770.590213297557),61
10327,15:00,POINT (-1402.505350533175 4294.940718332381),61
10328,21:00,POINT (-2358.1029982930977 4522.886813031062),61
10329,10:00,POINT (1634.6997407279878 4218.000804286308),61
10330,20:00,POINT (1267.1464684951388 3622.504787056491),61
10331,19:00,POINT (-219.47029345311603 5326.802185264626),61
10332,12:00,POINT (-3287.9859105645796 6336.385399483458),61
10333,18:00,POINT (-3245.5300718420303 7821.789455282468),61
10334,05:00,POINT (-1608.45605877468 4914.969006718104),61
10335,10:00,POINT (1484.932259626414 4029.7950543491843),61
10336,09:00,POINT (-1954.036737401531 4298.030445154548),61
10337,19:00,POINT (-3901.4835499643664 7457.8475544263565),61
10338,15:00,POINT (-764.5094277317573 4006.298042055619),61
10339,06:00,POINT (-1747.9791595503464 5706.133863082172),61
10340,19:00,POINT (759.4297904536165 918.6544420135779),61
10341,10:00,POINT (-3061.9185889816304 6275.075594734266),61
10342,23:00,POINT (-1962.9652693200424 4548.857435188247),61
10343,21:00,POINT (-3585.2696697579313 7310.321937701542),61
10344,11:00,POINT (438.26196264155914 4337.48769555031),61
10345,00:00,POINT (-1105.6539039822856 3719.078682907225),61
10346,22:00,POINT (-352.50884896803706 5294.04368135506),61
10347,14:00,POINT (-3195.943362938696 6549.140005018073),61
10348,09:00,POINT (-2360.862381465382 2659.99925222098),61
10349,10:00,POINT (-1689.8280452582974 4247.65257499782),61
10350,21:00,POINT (-1310.861852736133 2692.6034016285234),61
10351,06:00,POINT (-743.6869059555171 1654.682066914351),61
10352,14:00,POINT (-2353.267386382716 5195.792884922464),61
10353,10:00,POINT (-1783.9202936066008 4574.651654561046),61
10354,19:00,POINT (-1701.950647608051 5620.022677890126),61
10355,09:00,POINT (-466.48598273493786 4769.625656121329),61
10356,18:00,POINT (-3332.182456321242 7584.930454768431),61
10357,10:00,POINT (1384.297663818654 4827.6372093189275),61
10358,19:00,POINT (-3488.304931264468 6529.420455091727),61
10359,04:00,POINT (-1844.165240520775 1848.9603894453562),61
10360,08:00,POINT (-3048.01497298966 6281.047686454137),61
10361,07:00,POINT (-219.47029345311603 5326.802185264626),61
10362,00:00,POINT (-1670.5719329789977 2056.786442336958),61
10363,09:00,POINT (-470.44884605870436 4845.851834971396),61
10364,12:00,POINT (-616.2813077277038 4277.798884829055),61
10365,08:00,POINT (2037.2827034946054 4147.035074726804),61
10366,07:00,POINT (-2622.4693542048503 6305.882211709785),61
10367,03:00,POINT (-3936.1876158302457 7271.129637843973),61
10368,21:00,POINT (-496.78679320129623 1847.4222323734825),61
10369,06:00,POINT (-737.4367272415781 1384.0885789058686),61
10370,16:00,POINT (-1267.8405721556787 5238.819929991719),61
10371,18:00,POINT (-2459.039092455746 2982.023367543819),61
10372,23:00,POINT (-2148.351337289022 2598.646649596783),61
10373,12:00,POINT (821.0825013542806 2154.462745367603),61
10374,22:00,POINT (-1037.486578142945 3616.7432205529217),61
10375,12:00,POINT (-3266.0408739307 6458.416280051314),61
10376,16:00,POINT (-1354.7760018008055 1603.9169920437566),61
10377,22:00,POINT (-1598.3974946394105 3634.58685860962),61
10378,10:00,POINT (-3967.304254035131 5080.8437651364175),61
10379,23:00,POINT (-1365.3963317673674 2609.930612964088),61
10380,01:00,POINT (-1099.8182546721594 3030.9610314766505),61
10381,10:00,POINT (-3807.5455421348424 6329.793845200332),61
10382,16:00,POINT (-3834.133953397869 5811.273913427102),61
10383,18:00,POINT (-1558.517200825967 5600.664347152427),61
10384,19:00,POINT (-582.4788531048041 6063.40628905503),61
10385,22:00,POINT (-1212.8402112553742 3294.820076441664),61
10386,19:00,POINT (-579.6766535454583 6041.226931048339),61
10387,09:00,POINT (-2155.329909816524 5276.580486966911),61
10388,15:00,POINT (-917.4314544628794 1571.7302484328704),61
10389,10:00,POINT (980.6244872604117 3814.4871485429453),61
10390,19:00,POINT (-562.1445582365948 4860.331840691551),61
10391,06:00,POINT (-4142.12632014002 5675.5864106061545),61
10392,14:00,POINT (-1725.312917270212 5918.648059614843),61
10393,22:00,POINT (-1434.973262420595 1987.3098980394846),61
10394,09:00,POINT (-3061.9185889816304 6275.075594734266),61
10395,10:00,POINT (-3439.897096958358 7819.546212542187),61
10396,21:00,POINT (-1924.2159256906089 2768.603159629036),61
10397,14:00,POINT (-2118.3320025487283 4177.503344707754),61
10398,20:00,POINT (-3320.2990907870203 7320.148943996546),61
10399,08:00,POINT (-747.2863181076772 3998.327474375358),61
10400,11:00,POINT (753.7054838360351 1400.1424701599562),61
10401,10:00,POINT (-2612.2843755981316 6482.785001276145),61
10402,20:00,POINT (569.8744106571446 1690.2099782193063),61
10403,10:00,POINT (-2370.904213366323 2953.6817668132444),61
10404,22:00,POINT (964.4380231713202 3991.603473784208),61
10405,10:00,POINT (-3469.3518940418007 6842.73477296929),61
10406,19:00,POINT (-1511.7645719761797 1896.827827854746),61
10407,08:00,POINT (-3589.119754704547 6809.829648128866),61
10408,10:00,POINT (-3382.8459748207047 6119.905265177487),61
10409,19:00,POINT (-4149.797185986286 5460.883891589355),61
10410,17:00,POINT (-2346.590537454686 3089.0899545184902),61
10411,18:00,POINT (-1302.8187905920922 5839.658254063805),61
10412,08:00,POINT (-3406.134480646205 7307.143561429393),61
10413,20:00,POINT (-1985.3386161875228 4812.5315571684605),61
10414,17:00,POINT (-4149.797185986286 5460.883891589355),61
10415,09:00,POINT (-3924.298165828161 5557.7347135368045),61
10416,08:00,POINT (-4061.8450328739036 6654.68699901611),61
10417,09:00,POINT (-3818.1356348708214 5759.809309675133),61
10418,09:00,POINT (-989.9836591517037 4767.738732749396),61
10419,17:00,POINT (-3269.7412667590606 7770.115678891909),61
10420,13:00,POINT (-3568.8964890855636 4897.444757028357),61
10421,12:00,POINT (-1997.4825405645267 4173.8585192745295),61
10422,11:00,POINT (702.3345224456589 4410.392534555216),61
10423,19:00,POINT (-611.3816071271943 5211.062898551801),61
10424,11:00,POINT (-833.2933462643527 5828.664401372353),61
10425,09:00,POINT (-3809.5659330408735 5737.252974828851),61
10426,21:00,POINT (-1525.6957374012197 1994.5285187115571),61
10427,10:00,POINT (-2374.442802526931 2659.268335887407),61
10428,21:00,POINT (-2021.2612503255148 1947.9658402270704),61
10429,00:00,POINT (2073.8637698881444 4940.4130254975),61
10430,01:00,POINT (-4425.640030585615 4645.90369996585),61
10431,07:00,POINT (1820.5398221455368 4460.839370202472),61
10432,10:00,POINT (-1282.305599946501 5245.758071431052),61
10433,06:00,POINT (-3767.516655337967 6835.676204998095),61
10434,10:00,POINT (-1354.7760018008055 1603.9169920437566),61
10435,15:00,POINT (-2908.537954440332 6505.04066156279),61
10436,23:00,POINT (-2520.8523100951006 6201.628822676936),61
10437,10:00,POINT (-3554.2526697656076 6649.440467047524),61
10438,10:00,POINT (999.0040329266957 4454.925560556027),61
10439,04:00,POINT (-4239.719365074045 7055.2062989816795),61
10440,19:00,POINT (-433.2796618299616 1770.770016461628),61
10441,20:00,POINT (-2499.7979338284144 4563.012330981178),61
10442,22:00,POINT (1591.8298888318336 4013.7639158217444),61
10443,14:00,POINT (-1892.1328908161784 4557.512585185291),61
10444,23:00,POINT (-4239.719365074045 7055.2062989816795),61
10445,14:00,POINT (-3843.330724540088 6380.762505364361),61
10446,01:00,POINT (-4162.596889059098 6976.507364522276),61
10447,10:00,POINT (-3578.37621482657 4917.17907347268),61
10448,11:00,POINT (-1025.5174396682794 5752.967329553626),61
10449,21:00,POINT (-3320.2990907870203 7320.148943996546),61
10450,11:00,POINT (-751.6089898543096 5438.682124418379),61
10451,13:00,POINT (-1976.160911815195 4376.380404959961),61
10452,21:00,POINT (-4435.45076219274 5129.890834026021),61
10453,20:00,POINT (2233.1240881346425 4571.347828587747),61
10454,22:00,POINT (-1225.0703854340638 3499.7348054553504),61
10455,20:00,POINT (-497.3677634959754 6363.886889857202),61
10456,05:00,POINT (-667.130460630689 6381.226558853645),61
10457,23:00,POINT (-4522.657091775664 5064.876854695869),61
10458,17:00,POINT (-3984.8727493916085 6566.67795061826),61
10459,06:00,POINT (-3543.1738793540267 7170.791833510142),61
10460,11:00,POINT (-3825.1177085605486 5789.637592830867),61
10461,01:00,POINT (588.24129100483 3475.6105422809355),61
10462,11:00,POINT (-3827.296867237016 5134.0296984569895),61
10463,11:00,POINT (-3829.6416522058457 5807.499331301993),61
10464,07:00,POINT (-893.8321909221762 1338.1707972613203),61
10465,17:00,POINT (-4135.811558220808 6904.144972265494),61
10466,17:00,POINT (-4050.4480968794396 5505.368957083411),61
10467,18:00,POINT (-1706.5355089438558 5704.95317591239),61
10468,14:00,POINT (-1777.62462494204 4572.214904226945),61
10469,18:00,POINT (-452.7197687905406 5765.433597201812),61
10470,00:00,POINT (2111.100769701764 4063.0561713955035),61
10471,00:00,POINT (2110.80817009729 5019.169190411168),61
10472,23:00,POINT (-2343.405290888888 2874.5936821043138),61
10473,19:00,POINT (-2373.464334269478 2438.527917877558),61
10474,22:00,POINT (-529.69546941179 1684.054642039977),61
10475,15:00,POINT (-3726.8653568062264 6557.723418422986),61
10476,12:00,POINT (981.3131061739662 4095.718822273867),61
10477,19:00,POINT (-2484.683711474812 2500.179201388168),61
10478,08:00,POINT (-2107.823358369064 4174.493822869099),61
10479,19:00,POINT (-490.60482925640764 1397.1241432443894),61
10480,11:00,POINT (-4605.514637748675 4638.831136460961),61
10481,11:00,POINT (-3211.558875773574 6161.764919913601),61
10482,09:00,POINT (-2202.812725102934 3449.739535312872),61
10483,20:00,POINT (-1001.888808949487 3002.8258189256917),61
10484,12:00,POINT (-3551.738018883902 6696.142069947118),61
10485,16:00,POINT (-647.3969621312621 5352.55991467202),61
10486,20:00,POINT (-4504.755304520494 4806.5017413951255),61
10487,10:00,POINT (-818.5071621756414 4315.042116863752),61
10488,00:00,POINT (-2978.836093696055 6116.321088330168),61
10489,18:00,POINT (-4597.6533240783865 7069.886826197356),61
10490,04:00,POINT (-2348.1177686819206 4595.1383764736265),61
10491,07:00,POINT (-82.04638993319847 1427.076610956435),61
10492,19:00,POINT (-1526.8889347157697 5940.367229053723),61
10493,11:00,POINT (-286.1541666786549 1798.3957567499447),61
10494,18:00,POINT (-2527.783995047869 6787.308598826727),61
10495,10:00,POINT (861.6157489214414 4401.428272431414),61
10496,11:00,POINT (-874.9378821246627 1547.462954530551),61
10497,14:00,POINT (-81.13833697691345 1498.1062663886794),61
10498,18:00,POINT (-3328.9835309039827 7438.858405609549),61
10499,11:00,POINT (-1787.5460526301517 4584.628741916007),61
10500,22:00,POINT (-1100.628103356437 2991.8794309319906),61
10501,13:00,POINT (-658.3065800043911 3643.113855150418),61
